zip,primary_city,state,latitude,longitude
96118,Loyalton,CA,39.63,-120.21
96120,Markleeville,CA,38.73,-119.84
96121,Milford,CA,40.18,-120.36
96122,Portola,CA,39.79,-120.46
96123,Ravendale,CA,40.82,-120.28
96124,Calpine,CA,39.66,-120.43
96125,Sierra City,CA,39.6,-120.65
96126,Sierraville,CA,39.57,-120.34
96128,Standish,CA,40.35,-120.38
96129,Beckwourth,CA,39.82,-120.37
96130,Susanville,CA,40.57,-120.61
96132,Termo,CA,40.94,-120.64
96133,Topaz,CA,38.64,-119.48
96134,Tulelake,CA,41.8,-121.46
96136,Wendel,CA,40.31,-120.2
96137,Westwood,CA,40.26,-121.02
96146,Olympic Valley,CA,39.19,-120.22
96150,South Lake Tahoe,CA,38.84,-120.01
96161,Truckee,CA,39.33,-120.24
96701,Aiea,HI,21.38,-157.92
96704,Captain Cook,HI,19.5,-155.9
96706,Ewa Beach,HI,21.31,-158.01
96707,Kapolei,HI,21.34,-158.08
96708,Haiku,HI,20.91,-156.32
96712,Haleiwa,HI,21.59,-158.1
96713,Hana,HI,20.77,-155.99
96717,Hauula,HI,21.59,-157.92
96720,Hilo,HI,19.69,-155.08
96722,Princeville,HI,22.22,-159.48
96725,Holualoa,HI,19.63,-155.92
96727,Honokaa,HI,20.07,-155.46
96730,Kaaawa,HI,21.55,-157.85
96731,Kahuku,HI,21.68,-157.94
96732,Kahului,HI,20.87,-156.45
96734,Kailua,HI,21.4,-157.73
96738,Waikoloa,HI,19.93,-155.79
96740,Kailua Kona,HI,19.63,-155.99
96741,Kalaheo,HI,21.92,-159.52
96743,Kamuela,HI,20.04,-155.7
96744,Kaneohe,HI,21.41,-157.79
96746,Kapaa,HI,22.09,-159.35
96748,Kaunakakai,HI,21.08,-157.01
96749,Keaau,HI,19.61,-155.04
96750,Kealakekua,HI,19.54,-155.88
96753,Kihei,HI,20.76,-156.45
96754,Kilauea,HI,22.21,-159.41
96756,Koloa,HI,21.9,-159.46
96760,Kurtistown,HI,19.58,-155.07
96761,Lahaina,HI,20.89,-156.67
96762,Laie,HI,21.64,-157.92
96766,Lihue,HI,21.97,-159.35
96768,Makawao,HI,20.85,-156.32
96771,Mountain View,HI,19.52,-155.14
96772,Naalehu,HI,19.07,-155.57
96778,Pahoa,HI,19.49,-154.94
96779,Paia,HI,20.91,-156.37
96781,Papaikou,HI,19.79,-155.09
96782,Pearl City,HI,21.4,-157.96
96783,Pepeekeo,HI,19.83,-155.1
96786,Wahiawa,HI,21.5,-158.02
96789,Mililani,HI,21.45,-158.01
96790,Kula,HI,20.72,-156.34
96791,Waialua,HI,21.57,-158.12
96792,Waianae,HI,21.44,-158.18
96793,Wailuku,HI,20.88,-156.5
96795,Waimanalo,HI,21.34,-157.72
96797,Waipahu,HI,21.39,-158.01
96813,Honolulu,HI,21.3,-157.85
96814,Honolulu,HI,21.3,-157.85
96815,Honolulu,HI,21.3,-157.85
96816,Honolulu,HI,21.3,-157.85
96817,Honolulu,HI,21.3,-157.85
96818,Honolulu,HI,21.3,-157.85
96819,Honolulu,HI,21.3,-157.85
96821,Honolulu,HI,21.3,-157.85
96822,Honolulu,HI,21.3,-157.85
96825,Honolulu,HI,21.3,-157.85
96826,Honolulu,HI,21.3,-157.85
96827,Honolulu,HI,21.31,-157.86
96835,Honolulu,HI,21.35,-157.87
96850,Honolulu,HI,21.3,-157.85
96853,J B P H H,HI,21.31,-157.93
96854,Wheeler Army Airfield,HI,21.48,-158.03
96857,Schofield Barracks,HI,21.49,-158.06
96858,Fort Shafter,HI,21.35,-157.87
96859,Tripler Army Medical Center,HI,21.36,-157.89
96860,J B P H H,HI,21.36,-157.94
96861,Camp H M Smith,HI,21.39,-157.9
96863,M C B H Kaneohe Bay,HI,21.43,-157.74
96910,Hagatna,GU,13.47,144.74
96913,Barrigada,GU,13.46,144.79
96915,Santa Rita,GU,13.38,144.66
96919,Agana Heights,GU,13.46,144.74
96929,Yigo,GU,13.53,144.88
97001,Antelope,OR,44.95,-120.65
97002,Aurora,OR,45.23,-122.8
97004,Beavercreek,OR,45.25,-122.46
97005,Beaverton,OR,45.49,-122.8
97006,Beaverton,OR,45.52,-122.85
97007,Beaverton,OR,45.44,-122.88
97008,Beaverton,OR,45.45,-122.79
97009,Boring,OR,45.42,-122.37
97011,Brightwood,OR,45.36,-121.99
97013,Canby,OR,45.21,-122.66
97014,Cascade Locks,OR,45.61,-121.84
97015,Clackamas,OR,45.41,-122.49
97016,Clatskanie,OR,46.06,-123.27
97017,Colton,OR,45.17,-122.4
97018,Columbia City,OR,45.89,-122.81
97019,Corbett,OR,45.51,-122.21
97020,Donald,OR,45.22,-122.83
97021,Dufur,OR,45.4,-121.16
97022,Eagle Creek,OR,45.34,-122.29
97023,Estacada,OR,45.2,-122.06
97024,Fairview,OR,45.54,-122.44
97026,Gervais,OR,45.11,-122.94
97027,Gladstone,OR,45.38,-122.59
97028,Government Camp,OR,45.27,-121.71
97029,Grass Valley,OR,45.28,-120.73
97030,Gresham,OR,45.5,-122.43
97031,Hood River,OR,45.61,-121.58
97032,Hubbard,OR,45.18,-122.79
97034,Lake Oswego,OR,45.4,-122.68
97035,Lake Oswego,OR,45.41,-122.72
97037,Maupin,OR,45.04,-121.15
97038,Molalla,OR,45.07,-122.55
97039,Moro,OR,45.41,-120.79
97040,Mosier,OR,45.6,-121.37
97041,Mount Hood Parkdale,OR,45.43,-121.63
97042,Mulino,OR,45.2,-122.54
97045,Oregon City,OR,45.32,-122.52
97048,Rainier,OR,46.04,-122.98
97049,Rhododendron,OR,45.36,-121.85
97051,Saint Helens,OR,45.88,-122.92
97053,Warren,OR,45.81,-122.88
97054,Deer Island,OR,45.94,-122.92
97055,Sandy,OR,45.38,-122.23
97056,Scappoose,OR,45.8,-122.97
97058,The Dalles,OR,45.54,-121.15
97060,Troutdale,OR,45.52,-122.35
97062,Tualatin,OR,45.36,-122.75
97063,Tygh Valley,OR,45.22,-121.26
97064,Vernonia,OR,45.88,-123.23
97065,Wasco,OR,45.59,-120.63
97067,Welches,OR,45.3,-121.95
97068,West Linn,OR,45.34,-122.66
97070,Wilsonville,OR,45.3,-122.78
97071,Woodburn,OR,45.13,-122.82
97080,Gresham,OR,45.47,-122.37
97086,Happy Valley,OR,45.44,-122.52
97089,Damascus,OR,45.42,-122.45
97101,Amity,OR,45.1,-123.23
97102,Arch Cape,OR,45.84,-123.86
97103,Astoria,OR,46.12,-123.67
97106,Banks,OR,45.66,-123.15
97107,Bay City,OR,45.58,-123.81
97108,Beaver,OR,45.27,-123.71
97109,Buxton,OR,45.73,-123.19
97111,Carlton,OR,45.29,-123.22
97112,Cloverdale,OR,45.22,-123.92
97113,Cornelius,OR,45.52,-123.04
97114,Dayton,OR,45.19,-123.07
97115,Dundee,OR,45.26,-123.02
97116,Forest Grove,OR,45.55,-123.15
97117,Gales Creek,OR,45.61,-123.27
97119,Gaston,OR,45.47,-123.2
97121,Hammond,OR,46.17,-123.97
97122,Hebo,OR,45.17,-123.83
97123,Hillsboro,OR,45.44,-122.96
97124,Hillsboro,OR,45.58,-122.91
97125,Manning,OR,45.65,-123.23
97127,Lafayette,OR,45.24,-123.11
97128,Mcminnville,OR,45.19,-123.24
97131,Nehalem,OR,45.7,-123.86
97132,Newberg,OR,45.32,-122.98
97133,North Plains,OR,45.67,-123.02
97136,Rockaway Beach,OR,45.62,-123.91
97137,Saint Paul,OR,45.2,-122.96
97138,Seaside,OR,45.92,-123.7
97140,Sherwood,OR,45.35,-122.86
97141,Tillamook,OR,45.46,-123.71
97144,Timber,OR,45.74,-123.31
97146,Warrenton,OR,46.12,-123.91
97148,Yamhill,OR,45.36,-123.24
97149,Neskowin,OR,45.1,-123.93
97201,Portland,OR,45.5,-122.69
97202,Portland,OR,45.47,-122.64
97203,Portland,OR,45.61,-122.74
97204,Portland,OR,45.51,-122.67
97205,Portland,OR,45.51,-122.68
97206,Portland,OR,45.48,-122.6
97209,Portland,OR,45.53,-122.68
97210,Portland,OR,45.55,-122.73
97211,Portland,OR,45.57,-122.62
97212,Portland,OR,45.54,-122.64
97213,Portland,OR,45.53,-122.6
97214,Portland,OR,45.51,-122.64
97215,Portland,OR,45.51,-122.59
97216,Portland,OR,45.51,-122.55
97217,Portland,OR,45.58,-122.7
97218,Portland,OR,45.57,-122.59
97219,Portland,OR,45.45,-122.69
97220,Portland,OR,45.55,-122.56
97221,Portland,OR,45.49,-122.72
97222,Portland,OR,45.44,-122.61
97223,Portland,OR,45.44,-122.76
97224,Portland,OR,45.4,-122.79
97225,Portland,OR,45.49,-122.77
97227,Portland,OR,45.54,-122.67
97229,Portland,OR,45.55,-122.81
97230,Portland,OR,45.54,-122.5
97231,Portland,OR,45.73,-122.76
97232,Portland,OR,45.52,-122.64
97233,Portland,OR,45.51,-122.49
97236,Portland,OR,45.46,-122.49
97239,Portland,OR,45.48,-122.69
97258,Portland,OR,45.51,-122.67
97266,Portland,OR,45.46,-122.55
97267,Portland,OR,45.4,-122.61
97299,Portland,OR,45.54,-122.61
97301,Salem,OR,44.9,-122.92
97302,Salem,OR,44.9,-123.06
97303,Salem,OR,45.01,-123.01
97304,Salem,OR,45.02,-123.11
97305,Salem,OR,45.01,-122.91
97306,Salem,OR,44.84,-123.08
97317,Salem,OR,44.9,-122.89
97321,Albany,OR,44.62,-123.13
97322,Albany,OR,44.63,-123
97324,Alsea,OR,44.35,-123.65
97325,Aumsville,OR,44.82,-122.85
97326,Blodgett,OR,44.62,-123.6
97327,Brownsville,OR,44.38,-122.94
97329,Cascadia,OR,44.44,-122.36
97330,Corvallis,OR,44.63,-123.27
97331,Corvallis,OR,44.56,-123.27
97333,Corvallis,OR,44.46,-123.34
97338,Dallas,OR,44.92,-123.34
97341,Depoe Bay,OR,44.81,-124.05
97342,Detroit,OR,44.73,-122.1
97343,Eddyville,OR,44.57,-123.75
97344,Falls City,OR,44.87,-123.52
97345,Foster,OR,44.39,-122.56
97346,Gates,OR,44.74,-122.39
97347,Grand Ronde,OR,45.06,-123.65
97348,Halsey,OR,44.38,-123.11
97350,Idanha,OR,44.64,-122.01
97351,Independence,OR,44.83,-123.2
97352,Jefferson,OR,44.75,-123.04
97355,Lebanon,OR,44.52,-122.81
97357,Logsden,OR,44.74,-123.8
97358,Lyons,OR,44.82,-122.37
97360,Mill City,OR,44.74,-122.48
97361,Monmouth,OR,44.78,-123.33
97362,Mount Angel,OR,45.06,-122.76
97364,Neotsu,OR,44.99,-123.98
97365,Newport,OR,44.66,-124.01
97366,South Beach,OR,44.56,-124.03
97367,Lincoln City,OR,44.94,-123.94
97368,Otis,OR,45,-123.89
97369,Otter Rock,OR,44.74,-124.05
97370,Philomath,OR,44.59,-123.46
97371,Rickreall,OR,44.99,-123.2
97372,Rose Lodge,OR,45.01,-123.87
97374,Scio,OR,44.68,-122.76
97375,Scotts Mills,OR,44.96,-122.57
97376,Seal Rock,OR,44.5,-123.99
97377,Shedd,OR,44.45,-123.1
97378,Sheridan,OR,45.1,-123.42
97380,Siletz,OR,44.77,-123.92
97381,Silverton,OR,44.95,-122.71
97383,Stayton,OR,44.81,-122.72
97385,Sublimity,OR,44.86,-122.73
97386,Sweet Home,OR,44.36,-122.69
97389,Tangent,OR,44.54,-123.08
97390,Tidewater,OR,44.32,-123.85
97391,Toledo,OR,44.6,-123.89
97392,Turner,OR,44.79,-122.94
97394,Waldport,OR,44.45,-123.94
97396,Willamina,OR,45.13,-123.51
97401,Eugene,OR,44.06,-123.08
97402,Eugene,OR,44.04,-123.22
97403,Eugene,OR,44.03,-123.05
97404,Eugene,OR,44.1,-123.13
97405,Eugene,OR,43.92,-123.08
97406,Agness,OR,42.59,-124.01
97408,Eugene,OR,44.13,-123.07
97410,Azalea,OR,42.78,-123.12
97411,Bandon,OR,43.05,-124.36
97412,Blachly,OR,44.17,-123.57
97413,Blue River,OR,44.05,-122.05
97414,Broadbent,OR,42.96,-124.17
97415,Brookings,OR,42.13,-124.24
97416,Camas Valley,OR,43.05,-123.67
97417,Canyonville,OR,42.94,-123.22
97419,Cheshire,OR,44.18,-123.37
97420,Coos Bay,OR,43.37,-124.14
97423,Coquille,OR,43.2,-124.12
97424,Cottage Grove,OR,43.71,-123.03
97426,Creswell,OR,43.9,-123.02
97427,Culp Creek,OR,43.68,-122.79
97429,Days Creek,OR,42.97,-123.06
97430,Deadwood,OR,44.16,-123.7
97431,Dexter,OR,43.88,-122.81
97434,Dorena,OR,43.7,-122.89
97435,Drain,OR,43.71,-123.32
97436,Elkton,OR,43.64,-123.61
97437,Elmira,OR,44.09,-123.39
97438,Fall Creek,OR,43.94,-122.68
97439,Florence,OR,44.12,-124
97441,Gardiner,OR,43.76,-124.14
97442,Glendale,OR,42.79,-123.4
97443,Glide,OR,43.24,-123
97444,Gold Beach,OR,42.45,-124.3
97446,Harrisburg,OR,44.27,-123.05
97447,Idleyld Park,OR,43.26,-122.6
97448,Junction City,OR,44.21,-123.28
97449,Lakeside,OR,43.58,-124.08
97450,Langlois,OR,42.91,-124.35
97451,Lorane,OR,43.82,-123.21
97452,Lowell,OR,43.85,-122.69
97453,Mapleton,OR,44,-123.84
97454,Marcola,OR,44.21,-122.8
97455,Pleasant Hill,OR,43.96,-122.92
97456,Monroe,OR,44.34,-123.33
97457,Myrtle Creek,OR,43.05,-123.2
97458,Myrtle Point,OR,43.06,-124.03
97459,North Bend,OR,43.48,-124.16
97461,Noti,OR,44.09,-123.48
97462,Oakland,OR,43.47,-123.35
97463,Oakridge,OR,43.74,-122.41
97465,Port Orford,OR,42.72,-124.35
97466,Powers,OR,42.84,-124.09
97467,Reedsport,OR,43.79,-123.9
97469,Riddle,OR,42.91,-123.43
97470,Roseburg,OR,43.21,-123.4
97471,Roseburg,OR,43.24,-123.48
97472,Cottage Grove,OR,43.79,-123.06
97473,Scottsburg,OR,43.69,-123.91
97476,Sixes,OR,42.87,-124.18
97477,Springfield,OR,44.05,-123
97478,Springfield,OR,44.1,-122.8
97479,Sutherlin,OR,43.41,-123.11
97480,Swisshome,OR,44.12,-123.81
97481,Tenmile,OR,43.1,-123.53
97482,Thurston,OR,44.05,-122.91
97484,Tiller,OR,42.91,-122.87
97486,Umpqua,OR,43.35,-123.54
97487,Veneta,OR,43.97,-123.42
97488,Vida,OR,44.13,-122.42
97489,Walterville,OR,44.13,-122.64
97490,Walton,OR,44.02,-123.62
97492,Westfir,OR,43.74,-122.49
97493,Westlake,OR,43.92,-123.98
97495,Winchester,OR,43.29,-123.27
97496,Winston,OR,43.05,-123.5
97497,Wolf Creek,OR,42.66,-123.39
97498,Yachats,OR,44.32,-124
97499,Yoncalla,OR,43.57,-123.14
97501,Medford,OR,42.28,-122.9
97502,Central Point,OR,42.39,-122.93
97503,White City,OR,42.56,-122.92
97504,Medford,OR,42.33,-122.79
97520,Ashland,OR,42.15,-122.53
97522,Butte Falls,OR,42.53,-122.53
97523,Cave Junction,OR,42.11,-123.6
97524,Eagle Point,OR,42.46,-122.66
97525,Gold Hill,OR,42.48,-123.06
97526,Grants Pass,OR,42.53,-123.34
97527,Grants Pass,OR,42.37,-123.39
97530,Jacksonville,OR,42.18,-123.04
97531,Kerby,OR,42.2,-123.65
97532,Merlin,OR,42.56,-123.56
97534,O Brien,OR,42.04,-123.71
97535,Phoenix,OR,42.26,-122.81
97536,Prospect,OR,42.82,-122.51
97537,Rogue River,OR,42.54,-123.1
97538,Selma,OR,42.26,-123.59
97539,Shady Cove,OR,42.61,-122.8
97540,Talent,OR,42.2,-122.81
97541,Trail,OR,42.72,-122.73
97543,Wilderville,OR,42.4,-123.57
97544,Williams,OR,42.14,-123.32
97601,Klamath Falls,OR,42.31,-122.07
97603,Klamath Falls,OR,42.16,-121.68
97621,Beatty,OR,42.49,-121.27
97623,Bonanza,OR,42.21,-121.3
97624,Chiloquin,OR,42.72,-121.79
97625,Dairy,OR,42.34,-121.59
97627,Keno,OR,42.09,-121.99
97630,Lakeview,OR,42.38,-120.2
97632,Malin,OR,42.04,-121.42
97633,Merrill,OR,42.04,-121.55
97635,New Pine Creek,OR,41.96,-120.2
97636,Paisley,OR,42.61,-120.57
97637,Plush,OR,42.54,-119.8
97638,Silver Lake,OR,43.18,-120.96
97639,Sprague River,OR,42.43,-121.41
97640,Summer Lake,OR,42.86,-120.71
97701,Bend,OR,44.07,-121.25
97702,Bend,OR,43.98,-121.27
97707,Bend,OR,43.83,-121.49
97710,Fields,OR,42.17,-118.36
97711,Ashwood,OR,44.7,-120.72
97712,Brothers,OR,43.74,-120.38
97720,Burns,OR,43.59,-118.89
97721,Princeton,OR,42.86,-118.42
97722,Diamond,OR,42.91,-118.65
97730,Camp Sherman,OR,44.47,-121.64
97731,Chemult,OR,43.23,-121.91
97733,Crescent,OR,43.42,-121.68
97734,Culver,OR,44.47,-121.18
97736,Frenchglen,OR,42.72,-119.12
97737,Gilchrist,OR,43.51,-121.64
97738,Hines,OR,43.44,-119.23
97739,La Pine,OR,43.69,-121.14
97741,Madras,OR,44.6,-121.05
97750,Mitchell,OR,44.66,-119.78
97751,Paulina,OR,44.11,-119.79
97752,Post,OR,44.05,-120.09
97753,Powell Butte,OR,44.23,-121.01
97754,Prineville,OR,44.1,-120.66
97756,Redmond,OR,44.26,-121.22
97758,Riley,OR,43.58,-119.57
97759,Sisters,OR,44.41,-121.92
97760,Terrebonne,OR,44.41,-121.29
97801,Pendleton,OR,45.73,-118.79
97810,Adams,OR,45.71,-118.48
97812,Arlington,OR,45.55,-120.32
97813,Athena,OR,45.83,-118.51
97814,Baker City,OR,44.81,-117.74
97817,Bates,OR,44.7,-118.79
97818,Boardman,OR,45.77,-119.52
97819,Bridgeport,OR,44.5,-117.65
97820,Canyon City,OR,44.22,-119.13
97823,Condon,OR,45.28,-120.15
97824,Cove,OR,45.35,-117.84
97825,Dayville,OR,44.46,-119.5
97826,Echo,OR,45.66,-119.23
97827,Elgin,OR,45.61,-117.89
97828,Enterprise,OR,45.67,-117.03
97830,Fossil,OR,44.9,-120.12
97833,Haines,OR,44.94,-117.97
97834,Halfway,OR,44.94,-117.1
97835,Helix,OR,45.9,-118.77
97836,Heppner,OR,45.31,-119.58
97837,Hereford,OR,44.52,-118.02
97838,Hermiston,OR,45.85,-119.21
97839,Lexington,OR,45.57,-119.6
97840,Oxbow,OR,44.99,-116.87
97841,Imbler,OR,45.47,-117.96
97842,Imnaha,OR,45.46,-116.75
97843,Ione,OR,45.49,-119.83
97844,Irrigon,OR,45.86,-119.54
97845,John Day,OR,44.42,-118.94
97846,Joseph,OR,45.3,-117.09
97848,Kimberly,OR,44.69,-119.54
97850,La Grande,OR,45.32,-118.2
97856,Long Creek,OR,44.8,-119.13
97857,Lostine,OR,45.37,-117.52
97861,Mikkalo,OR,45.71,-120.2
97862,Milton Freewater,OR,45.9,-118.34
97864,Monument,OR,44.81,-119.43
97865,Mount Vernon,OR,44.44,-119.16
97867,North Powder,OR,45.05,-118.01
97868,Pilot Rock,OR,45.39,-118.78
97869,Prairie City,OR,44.38,-118.64
97870,Richland,OR,44.79,-117.23
97873,Seneca,OR,44.12,-118.94
97874,Spray,OR,44.77,-119.9
97875,Stanfield,OR,45.8,-119.17
97876,Summerville,OR,45.52,-118.02
97877,Sumpter,OR,44.75,-118.2
97882,Umatilla,OR,45.9,-119.33
97883,Union,OR,45.15,-117.77
97884,Unity,OR,44.47,-118.22
97885,Wallowa,OR,45.56,-117.5
97886,Weston,OR,45.8,-118.26
97901,Adrian,OR,43.59,-117.1
97903,Brogan,OR,44.15,-117.67
97904,Drewsey,OR,43.81,-118.49
97906,Harper,OR,43.86,-117.64
97907,Huntington,OR,44.45,-117.38
97908,Ironside,OR,44.32,-117.83
97909,Jamieson,OR,44.24,-117.43
97910,Jordan Valley,OR,42.96,-117.36
97911,Juntura,OR,43.72,-118.02
97913,Nyssa,OR,43.73,-117.15
97914,Ontario,OR,44.08,-117.01
97917,Riverside,OR,43.5,-118.09
97918,Vale,OR,44.03,-117.38
98001,Auburn,WA,47.3,-122.26
98002,Auburn,WA,47.31,-122.2
98003,Federal Way,WA,47.3,-122.31
98004,Bellevue,WA,47.61,-122.21
98005,Bellevue,WA,47.62,-122.16
98006,Bellevue,WA,47.55,-122.14
98007,Bellevue,WA,47.62,-122.14
98008,Bellevue,WA,47.6,-122.11
98010,Black Diamond,WA,47.32,-121.99
98011,Bothell,WA,47.74,-122.2
98012,Bothell,WA,47.84,-122.19
98014,Carnation,WA,47.64,-121.89
98019,Duvall,WA,47.73,-121.93
98020,Edmonds,WA,47.8,-122.37
98021,Bothell,WA,47.79,-122.2
98022,Enumclaw,WA,47.1,-121.6
98023,Federal Way,WA,47.3,-122.37
98024,Fall City,WA,47.58,-121.88
98026,Edmonds,WA,47.83,-122.32
98027,Issaquah,WA,47.5,-122
98028,Kenmore,WA,47.75,-122.24
98029,Issaquah,WA,47.55,-122
98030,Kent,WA,47.36,-122.19
98031,Kent,WA,47.4,-122.19
98032,Kent,WA,47.39,-122.26
98033,Kirkland,WA,47.67,-122.18
98034,Kirkland,WA,47.72,-122.2
98036,Lynnwood,WA,47.8,-122.28
98037,Lynnwood,WA,47.85,-122.28
98038,Maple Valley,WA,47.4,-121.99
98039,Medina,WA,47.62,-122.23
98040,Mercer Island,WA,47.56,-122.22
98042,Kent,WA,47.36,-122.1
98043,Mountlake Terrace,WA,47.79,-122.3
98045,North Bend,WA,47.44,-121.62
98047,Pacific,WA,47.25,-122.24
98051,Ravensdale,WA,47.34,-121.92
98052,Redmond,WA,47.68,-122.12
98053,Redmond,WA,47.66,-122.01
98054,Redondo,WA,47.34,-122.32
98055,Renton,WA,47.46,-122.21
98056,Renton,WA,47.51,-122.18
98057,Renton,WA,47.48,-122.19
98058,Renton,WA,47.43,-122.11
98059,Renton,WA,47.49,-122.1
98065,Snoqualmie,WA,47.53,-121.8
98070,Vashon,WA,47.42,-122.45
98072,Woodinville,WA,47.75,-122.09
98074,Sammamish,WA,47.62,-122.02
98075,Sammamish,WA,47.58,-122.03
98077,Woodinville,WA,47.75,-122.04
98087,Lynnwood,WA,47.85,-122.28
98092,Auburn,WA,47.28,-122.1
98101,Seattle,WA,47.61,-122.33
98102,Seattle,WA,47.63,-122.32
98103,Seattle,WA,47.67,-122.34
98104,Seattle,WA,47.6,-122.32
98105,Seattle,WA,47.66,-122.29
98106,Seattle,WA,47.54,-122.35
98107,Seattle,WA,47.66,-122.38
98108,Seattle,WA,47.54,-122.31
98109,Seattle,WA,47.63,-122.34
98110,Bainbridge Island,WA,47.64,-122.53
98112,Seattle,WA,47.63,-122.29
98115,Seattle,WA,47.68,-122.28
98116,Seattle,WA,47.57,-122.4
98117,Seattle,WA,47.68,-122.38
98118,Seattle,WA,47.54,-122.27
98119,Seattle,WA,47.63,-122.37
98121,Seattle,WA,47.61,-122.34
98122,Seattle,WA,47.61,-122.3
98125,Seattle,WA,47.71,-122.3
98126,Seattle,WA,47.55,-122.37
98131,Seattle,WA,47.46,-122.29
98132,Seattle,WA,47.46,-122.29
98133,Seattle,WA,47.73,-122.34
98134,Seattle,WA,47.57,-122.33
98136,Seattle,WA,47.53,-122.39
98144,Seattle,WA,47.58,-122.3
98146,Seattle,WA,47.49,-122.36
98148,Seattle,WA,47.44,-122.31
98154,Seattle,WA,47.6,-122.33
98155,Seattle,WA,47.75,-122.29
98158,Seattle,WA,47.44,-122.31
98161,Seattle,WA,47.6,-122.33
98164,Seattle,WA,47.6,-122.33
98166,Seattle,WA,47.44,-122.35
98168,Seattle,WA,47.48,-122.29
98171,Seattle,WA,47.6,-122.33
98174,Seattle,WA,47.6,-122.33
98177,Seattle,WA,47.73,-122.37
98178,Seattle,WA,47.49,-122.25
98188,Seattle,WA,47.44,-122.28
98198,Seattle,WA,47.38,-122.31
98199,Seattle,WA,47.65,-122.4
98201,Everett,WA,47.98,-122.2
98203,Everett,WA,47.94,-122.24
98204,Everett,WA,47.89,-122.25
98205,Everett,WA,48,-122.1
98208,Everett,WA,47.9,-122.18
98220,Acme,WA,48.7,-122.19
98221,Anacortes,WA,48.46,-122.6
98222,Blakely Island,WA,48.56,-122.8
98223,Arlington,WA,48.18,-121.67
98225,Bellingham,WA,48.73,-122.48
98226,Bellingham,WA,48.79,-122.41
98229,Bellingham,WA,48.68,-122.41
98230,Blaine,WA,48.93,-122.72
98232,Bow,WA,48.56,-122.44
98233,Burlington,WA,48.53,-122.31
98236,Clinton,WA,47.95,-122.41
98237,Concrete,WA,48.56,-121.77
98239,Coupeville,WA,48.18,-122.66
98240,Custer,WA,48.94,-122.62
98241,Darrington,WA,48.19,-121.53
98244,Deming,WA,48.8,-122.06
98245,Eastsound,WA,48.65,-122.81
98247,Everson,WA,48.9,-122.3
98248,Ferndale,WA,48.86,-122.63
98249,Freeland,WA,48.01,-122.47
98250,Friday Harbor,WA,48.53,-123.06
98251,Gold Bar,WA,47.86,-121.66
98252,Granite Falls,WA,48.05,-121.74
98253,Greenbank,WA,48.09,-122.57
98257,La Conner,WA,48.41,-122.53
98258,Lake Stevens,WA,48.04,-122.05
98260,Langley,WA,48.04,-122.44
98261,Lopez Island,WA,48.49,-122.87
98262,Lummi Island,WA,48.69,-122.66
98264,Lynden,WA,48.95,-122.43
98266,Maple Falls,WA,48.95,-122.07
98267,Marblemount,WA,48.44,-121.27
98270,Marysville,WA,48.05,-122.14
98271,Marysville,WA,48.09,-122.24
98272,Monroe,WA,47.87,-121.88
98273,Mount Vernon,WA,48.42,-122.42
98274,Mount Vernon,WA,48.36,-121.98
98275,Mukilteo,WA,47.91,-122.3
98277,Oak Harbor,WA,48.32,-122.63
98279,Olga,WA,48.63,-122.8
98281,Point Roberts,WA,48.98,-123.05
98282,Camano Island,WA,48.16,-122.49
98283,Rockport,WA,48.56,-121.54
98284,Sedro Woolley,WA,48.59,-122.13
98290,Snohomish,WA,47.94,-122
98292,Stanwood,WA,48.21,-122.28
98294,Sultan,WA,47.85,-121.74
98295,Sumas,WA,48.94,-122.23
98296,Snohomish,WA,47.85,-122.09
98303,Anderson Island,WA,47.15,-122.7
98304,Ashford,WA,46.77,-122
98305,Beaver,WA,48.05,-124.28
98310,Bremerton,WA,47.59,-122.62
98311,Bremerton,WA,47.63,-122.63
98312,Bremerton,WA,47.57,-122.75
98315,Silverdale,WA,47.72,-122.71
98320,Brinnon,WA,47.69,-122.99
98321,Buckley,WA,47.13,-122.04
98323,Carbonado,WA,47.01,-121.98
98325,Chimacum,WA,47.97,-122.78
98326,Clallam Bay,WA,48.17,-124.53
98327,Dupont,WA,47.09,-122.64
98328,Eatonville,WA,46.86,-122.25
98329,Gig Harbor,WA,47.37,-122.71
98330,Elbe,WA,46.76,-122.16
98331,Forks,WA,47.79,-124.26
98332,Gig Harbor,WA,47.36,-122.6
98333,Fox Island,WA,47.24,-122.63
98335,Gig Harbor,WA,47.29,-122.62
98336,Glenoma,WA,46.53,-122.14
98337,Bremerton,WA,47.56,-122.64
98338,Graham,WA,47.01,-122.29
98339,Port Hadlock,WA,48,-122.74
98340,Hansville,WA,47.91,-122.57
98342,Indianola,WA,47.75,-122.53
98346,Kingston,WA,47.81,-122.53
98349,Lakebay,WA,47.28,-122.77
98351,Longbranch,WA,47.2,-122.76
98354,Milton,WA,47.25,-122.31
98355,Mineral,WA,46.71,-122.11
98356,Morton,WA,46.57,-122.33
98358,Nordland,WA,48.05,-122.68
98359,Olalla,WA,47.43,-122.57
98360,Orting,WA,47.03,-122.1
98361,Packwood,WA,46.56,-121.55
98362,Port Angeles,WA,47.99,-123.25
98363,Port Angeles,WA,48.02,-123.82
98365,Port Ludlow,WA,47.89,-122.7
98366,Port Orchard,WA,47.54,-122.58
98367,Port Orchard,WA,47.46,-122.65
98368,Port Townsend,WA,48.03,-122.81
